Name of taxa,Family,Plant group,PresenceInData,"Plant
Hemionitis leptolepis_(Fraser-Jenk.)_Christenh.,Pteridaceae,Pteridophyte,0,Fern,Herb,NE,Perennial,"Batalik,
Cholichung","8025-SAZ,
18921-
KASH",,
Heracleum_candicans Wall. ex_DC.,Apiaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Batalik,
Drass, Kargil,
Budhkharbu","4971-SAZ,
32020-
KASH",,
Heracleum pinnatum_C.B.Clarke,Apiaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Drass,
Zanaskar
valley,
Chiktan,
Pangong,
Lamayuru,
Karu","4769-SAZ,
28735-
KASH",,
Herminium_monorchis (L.) R. Br.,Orchidaceae,Angiosperm,0,Monocot,Herb,NE,Perennial,"Durbuk,
Kargil, Drass","5143-SAZ,
38036-
KASH",,
Hieracium brotheri_Norrl.,Primulaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Budkharbu,
Zanaskar
valley, Padam,
Rangdum,
Drass",6705-SAZ,,
Hieracium crocatum_Fr.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Lallung,
Chiktan","4642-SAZ,
2566-
KASH",,
Hieracium_lachenalii Suter_subsp. lachenalii_Suter (=Hieracium_vulgatum Fr.),Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Drass,__,,
Hieracium robustum_Fr.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Drass,"6875-SAZ,
21710-
KASH",,
Hieracium_umbellatum L.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Kargil, Baroo,
Hanle, Drass,
Sankoo,
Panikhar,
Parkachik","6876-SAZ,
30188-
KASH",,
Hieracium virosum_Pall.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Drass, Ladakh",__,,
Name of taxa,Family,Plant group,0,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,
"Hippolytia longifolia_(Rech.f.) C.Shih_(=Tanacetum_dolichophyllum_(Kitam.) Kitam.,_Tanacetum_longifolium Wall._ex DC.)",Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Batalik,
Padum,
Humbantung
La, Lallung,
Panikhar","9427-SAZ,
38087-
KASH",,
Hippolytia nana_(C.B.Clarke) C.Shih_(=Tanacetum nanum_C.B.Clarke),Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Zanaskar
valley","20837-
KASH",,
Hippolytia_senecionis (Jacquem._ex Besser) Tzvelev_(=Tanacetum_senecionis J.Gay ex_DC.),Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Ladakh,"44869-
KASH",,
Hippophae_rhamnoides L.,Elaeagnaceae,Angiosperm,0,Dicot,Shrub,LC,Perennial,"Zanaskar
valley,
Rangdum,
Drass,
Matayan,
Kargil,
Sankoo,
Sangrah,
Panikhar,
Padum,
Batalik,
Chiktan, Leh
city, Turtuk,
Nubra valley,
Diskit,
Pangong,
Karu, Hemis,
Loma, Nyoma,
Chumathang,
Druk, Sankoo,
Khardung La,
Tso Moriri,
Pandrass","4955-SAZ,
33636-
KASH",,
Hippophae_rhamnoides L. subsp._turkestanica Rousi,Elaeagnaceae,Angiosperm,0,Dicot,Shrub,NE,Perennial,"Kargil, Drass,
Batalik, Suru
valley","4956-SAZ,
33635-
KASH",,
Hippophae tibetana_Schltdl.,Elaeagnaceae,Angiosperm,0,Dicot,Shrub,NE,Perennial,"Kargil, Leh,
Zanaskar
valley, Abran,
Padum","4957-SAZ,
23625-
KASH",,
Hippuris vulgaris L.,Plantaginaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Zanaskar
valley, Padam,
Khaltsi, Leh
palace","6029-SAZ,
23871-
KASH",,
Holosteum_umbellatum L.,Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Ladakh,__,,
Hordeum bogdanii_Wilensky,Poaceae,Angiosperm,0,Monocot,Herb,LC,Annual,Ladakh,__,,
Hordeum_brevisubulatum Link,Poaceae,Angiosperm,0,Monocot,Herb,LC,Annual,"Drass,
Zanaskar
valley,
Rangdum",6877-SAZ,,
Hordeum murinum_L.,Poaceae,Angiosperm,0,Monocot,Herb,LC,Annual,Drass,__,,
Hordeum vulgare L.,Poaceae,Angiosperm,0,Monocot,Herb,NE,Annual,"Kargil, Leh,
Nubra valley,
Drass","6076-SAZ,
19811-
KASH",,
Name of taxa,Family,Plant group,0,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,
"Hornungia_procumbens Hayek_(=Hymenolobus_procumbens (L.)_Nutt., Capsella_elliptica C.A.Mey)",Brassicaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Leh, Nubra
valley, Khaltsi,
Budhkharbu","21902-
KASH,
6334-
KASH",,
Humulus lupulus L.,Cannabaceae,Angiosperm,0,Dicot,Climber,LC,Annual,"Kargil, Sankoo","4815-SAZ,
41290-
KASH",,
Hyalopoa nutans_(Stapf) E.B.Alexeev_ex T.A.Cope_(=Colpodium nutans_(Stapf) Bor),Poaceae,Angiosperm,0,Monocot,Herb,NE,Perennial,Kargil,__,,
"Hylotelephium_ewersii (Ledeb.)_Ohba (=Sedum_ewersii (Ledeb.)_Ohba var._homophyllum_Praeger, Sedum_ewersii Ledeb.)",Crassulaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Nubra valley,
Zanaskar
valley, Drass,
Minimarg,
Tanglag La,
Sankoo,
Matayan","6327-SAZ,
29586-
KASH",,
Hymenidium_brunonis Lindl._(=Pleurospermum_brunonis (DC) Cl.),Apiaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Hemis Gompa,
Miru, Drass","24229-
KASH",,
Hymenidium_corydalifolium_(Aitch. & Hemsl.)_Pimenov & Kljuykov_(=Pleurospermum_corydalifolium Aitch._& Hems.),Apiaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Nubra valley,__,,
Hymenidium hookeri_(C.B.Clarke)_Pimenov & Kljuykov_(=Pleurospermum_hookeri C.B.Clarke),Apiaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Pangong Lake,
Zanaskar
valley,
Budhkharbu","4970-SAZ,
44884-
KASH",,
Hymenidium_lindleyanum_(Klotzsch) Pimenov_& Kljuykov_(=Pleurospermum_lindleyanum_(Klotzsch)_B.Fedtsch.),Apiaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Kargil,"6744-SAZ,
29718-
KASH",,
"Hymenidium_stellatum (D.Don)_Pimenov & Kljuykov_(=Pleurospermum_stellatum_(D.Don) Benth._ex C.B.Clarke,_Pleurospermum_govanianum (DC.)_Clarke)",Apiaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Zanaskar
valley,
Budhkharbu",6284-SAZ,,
Hymenolaena_candollei DC._(=Pleurospermum_candollei (DC.)_Clarke),Apiaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Drass, Kargil,
Mulbekh,
Zanaskar
valley","6878-SAZ,
19042-
KASH",,
Hyoscyamus niger L.,Solanaceae,Angiosperm,0,Dicot,Herb,NE,Biennial,"Drass,
Zanaskar
valley","4573-SAZ,
29819-
KASH",,
Name of taxa,Family,Plant group,0,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,
Hyoscyamus pusillus_L.,Solanaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Drass,
Budhkharbu
Pangong,
Panikhar,
Padum","6271-SAZ,
37089-
KASH",,
Hypecoum_leptocarpum Hook.f._& Thomson,Papaveraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Kanji, Sapi La,
Nyoma, Loma,
Tsomariri
Druk, Hunder,
Nubra valley,
Diskait,
Khradung La
lowerside,
Budhkharbu","6879-SAZ,
35312-
KASH",,
Hypericum_perforatum L.,Hypericaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Kargil, Drass",5068-SAZ,,
Ianhedgea_minutiflora (Hook._f. & Thomson) Al-_Shehbaz & Oâ€™Kane_(=Arabidopsis_minutiflora (Hook._f. & Thomson)_N.Busch),Brassicaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Suru valley,
Kargil, Padum","6880-SAZ,
18723-
KASH",,
Iberis amara L.,Brassicaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Kargil,
Zanaksar
valley,
Rangdum",4780-SAZ,,
"Iljinskaea_planisiliqua (Fisch._& C.A.Mey.) Al-_Shehbaz, Ã–zÃ¼doÄŸru_& D.A.German_(=Conringia_planisiliqua Fisch. &_C.A.Mey.)",Brassicaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Drass, Nubra
valley,
Lamayuru,
Zanaskar
valley,
Khardung La,","4766-SAZ,
31134-
KASH",,
Impatiens balsamina_L.,Balsaminaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Drass,
Cholichungi","4704-SAZ.
32971-
KASH",,
Impatiens bicornuta_Wall.,Balsaminaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Budhkharbu,
Hemis","9111-SAZ,
21871-
KASH",,
Impatiens_brachycentra Kar._& Kir.,Balsaminaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Kargil,
Choglam
sar, Sankoo,
Panikhar,
Padum, Nubra
valley, Hunder","6400-SAZ.
34052-
KASH",,
Impatiens_glandulifera Royle,Balsaminaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Drass, Kargil,
Laloung,
Chiktan,
Matayan","4708-SAZ,
32179-
KASH",,
Impatiens scabrida_DC.,Balsaminaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Minimarg,
Nubra valley","6881-SAZ,
27260-
KASH",,
Impatiens sulcata_Wall. (=Impatiens_gigantea Edgew.),Balsaminaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Zanaskar
valley","6645-SAZ,
38023-
KASH",,
Impatiens thomsonii_Hook.f.,Balsaminaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Drass, Batalik,
Turtuk, Alchi","4709-SAZ,
34070-
KASH",,
Indigofera_heterantha Wall. ex_Brandis,Fabaceae,Angiosperm,0,Dicot,Shrub,LC,Perennial,"Sankoo,
Kargil, Barsoo,
Sangrah, Drass","4999-SAZ,
14285-
KASH",,
Name of taxa,Family,Plant group,0,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,
Inula clarkei (Hook._f.) R.R.Stewart,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Nubra valley,"6882-SAZ,
21032-
KASH",,
Inula helenium L._subsp. helenium L._(=Inula grandiflora_Gray),Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Rangdum,
Zanaskar
valley,
Tanglang La","9393-SAZ,
38540-
KASH",,
Inula koelzii_R.Dawar & Qaiser,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Drass,
Zanaskar
valley","32102-
KASH",,
Inula obtusifolia_A.Kern.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Drass,
Zanaskar
valley,
Pangong,
Nubra valley,
Sankoo,
Chumthang","4647-SAZ,
32989-
KASH",,
"Inula rhizocephala_Schrenk (=Inula_rhizocephala_Schrenk var._rhizocephaloides_(Clarke) Kit., Inula_rhizocephaloides_Cl.Comp.)",Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Drass,
Zanaskar
valley, Sapi La
Suru valley,
Lamayuru,
Nubra valley","4729-SAZ,
26827-
KASH",,
Inula royleana DC.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Drass,
Minimarg,
Karu","4633-SAZ,
35093-
KASH",,
Ipomoea purpurea_(L.) Roth,Convolvulaceae,Angiosperm,0,Dicot,Climber,NE,Annual,"Kargil, Drass","4894-SAZ,
11232-
KASH",,
Iris decora Wall.,Iridaceae,Angiosperm,0,Monocot,Herb,NE,Perennial,Kargil,5069-SAZ,,
Iris ensata Thunb.,Iridaceae,Angiosperm,0,Monocot,Herb,NE,Perennial,"Kargil, Hemis,
Leh, Nubra
valley, Nyoma","5070-SAZ,
35307-
KASH",,
Iris hookeriana_Foster,Iridaceae,Angiosperm,0,Monocot,Herb,NE,Perennial,"Drass, Kargil,
Gumri,
Parkhchik,
Padum,
Zanaskar
valley","4626-SAZ,
26751-
KASH",,
Iris lactea Pall.,Iridaceae,Angiosperm,0,Monocot,Herb,NE,Perennial,"Chiktan,
Hiknis, Suru
valley, Nyoma,
Loma, Shey,
Hanle","5072-SAZ,
24332-
KASH",,
Iris spuria L.,Iridaceae,Angiosperm,0,Monocot,Herb,NE,Perennial,Leh,"5073-SAZ,
42009-
KASH",,
"Isatis gymnocarpa_(Fisch. ex DC.)_Al-Shehbaz,_Moazzeni & Mumm._(=Tauscheria_lasiocarpa Fisch. ex_DC.)",Brassicaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Lamayuru,
Zanaskar
valley,
Budhkharbu","7761-
KASH",,
Isolepis setacea_R.Br. (=Scirpus_setaceus L.),Cyperaceae,Angiosperm,0,Monocot,Herb,LC,Perennial,"Tongole,
Parkachik,
Nyoma, Loma","26725-
KASH",,
"Jacobaea analoga_(DC.) veldkamp_(=Senecio laetus_Edgew., Senecio_chrysanthemoides_DC.)",Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Drass,
Minimarg,
Padum","33327-
KASH",,
Name of taxa,Family,Plant group,0,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,
Jacobaea_korshinskyi (Krasch.)_B.Nord. (=Senecio_korshinskyi Krasch.),Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Drass,__,,
Jacobaea tibetica_(Hook.f.) B.Nord._(=Senecio tibeticus_Hook.f.),Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Kharbu, Drass.
Nubra valley","6644-SAZ,
24910-
KASH",,
Jaeschkea_canaliculata Knobl.,Gentianaceae,Angiosperm,0,Dicot,Herb,NE,Annual,Leh,__,,
Jaeschkea_oligosperma Knobl.,Gentianaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Nubra valley,",__,"Iv, vI",
Juglans regia L.,Juglandaceae,Angiosperm,0,Dicot,Tree,LC,Perennial,"Nubra valley,
Hunderman,
Kargil, Leh
Padum",5074-SAZ,,
Juncus articulatus L.,Juncaceae,Angiosperm,0,Monocot,Herb,LC,Perennial,"Nubra valley,
Drass, Diskit,","5075-SAZ,
9597-
KASH",,
Juncus benghalensis_Kunth,Juncaceae,Angiosperm,0,Monocot,Herb,NE,Perennial,Namika La,__,Iv,
Juncus bufonius L.,Juncaceae,Angiosperm,0,Monocot,Herb,LC,Annual,"Leh, Nubra
valley","4104-SAZ,
16968-
KASH",,
Juncus castaneus_Sm.,Juncaceae,Angiosperm,0,Monocot,Herb,NE,Perennial,Kargil,6707-SAZ,,
Juncus himalensis_Klotzsch (=Juncus_sphacelatus Decne._var. himalensis_(Klotzsch) Jafr),Juncaceae,Angiosperm,0,Monocot,Herb,NE,Perennial,"Nubra valley,
Upshi, karu","5076-SAZ,
34451-
KASH",,
Juncus leucomelas_Royle.,Juncaceae,Angiosperm,0,Monocot,Herb,NE,Perennial,"Nubra valley,
Leh, Zanaskar
valley, Tso
Moriri","6708-SAZ,
11720-
KASH",,
Juncus_membranaceus_Royle ex D.Don,Juncaceae,Angiosperm,0,Monocot,Herb,NE,Perennial,"Sapi La,
Chang La,
Rusi La, Drass,
Suru valley,
Budhkharbu","5077-SAZ,
15667-
KASH",,
Juncus punctorius_L.f.,Juncaceae,Angiosperm,0,Monocot,Herb,NE,Annual,"Sapi La, Chang
La, Zanaskar
valley",5078-SAZ,,
Juncus sphacelatus_Decne.,Juncaceae,Angiosperm,0,Monocot,Herb,NE,Annual,Khardong La,"5079-SAZ,
11725-
KASH",,
Juncus thomsonii_Buchenau,Juncaceae,Angiosperm,0,Monocot,Herb,NE,Perennial,"Pangong,
Chang La,
Pangonge,
Raphsu, Drass,
Zanaskar
valley, Gumri","5080-SAZ,
23416-
KASH",,
Juncus triglumis L.,Juncaceae,Angiosperm,0,Monocot,Herb,LC,Perennial,"Sapi, Chang
La, Zanaskar
valley","5081-SAZ,
34910-
KASH",,
Juncus turkestanicus_v.I.Krecz. &_Gontsch.,Juncaceae,Angiosperm,0,Monocot,Herb,NE,Perennial,"Hemis, Diskit,
Nubra valley",5082-SAZ,,
Juniperus communis_L.,Cupressaceae,Gymnosperm,0,,Tree,LC,Perennial,"Drass,
Hunderman,
Kargil","4909-SAZ,
44862-
KASH",,
Juniperus communis_L. var. saxatilis Pall._(=Juniperus sibirica_Burgsd.),Cupressaceae,Gymnosperm,0,,Tree,NE,Perennial,"Batalik,
Hambantungla,
Cholichungi","4910-SAZ,
43129-
KASH",,
Name of taxa,Family,Plant group,0,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,
Juniperus recurva_Buch.-Ham. ex_D.Don,Cupressaceae,Gymnosperm,0,,Tree,LC,Perennial,"Kargil, Batalik","4911-SAZ,
47827-
KASH",,
Juniperus_semiglobosa Regel,Cupressaceae,Gymnosperm,0,,Tree,LC,Perennial,"Hunderman,
Kargil, Batalik,
Sankoo","4912-SAZ,
48981-
KASH",,
Juniperus_seravschanica_Kom. (=Juniperus_macropoda Boiss.),Cupressaceae,Gymnosperm,0,,Tree,NE,Perennial,Drass,"43702-
KASH",,
Juniperus squamata_Buch.-Ham. ex_D.Don,Cupressaceae,Gymnosperm,0,,Shrub,LC,Perennial,"Kargil, Diskit","4913-SAZ,
34617-
KASH",,
"Jurinea albescens_(DC.) N.Garcia,_Herrando & Susanna_(=Saussurea_albescens (DC.) Sch._Bip.)",Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Drass, Nubra
valley, Leh","4644-SAZ,
41522-
KASH",,
"Jurinea ceratocarpa_Benth. & Hook._f. (=Lipschitziella_ceratocarpa (Decne.)_Kamelin, Saussurea_ceratocarpa Decne.)",Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Panikhar,
Drass,
Matayan.
Nyoma,
Tangtre Leh,
Khardung
La, Nubra
valley, Padum,
Rangdum,
Hemis
National Park,
Drass, Kargil,
Khaltsi","4649-SAZ,
38811-
KASH",,
Jurinea ceratocarpa_Benth. & Hook._f. var. depressa_C.B.Clarke ex_Hook.f.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Drass, Leh,
Sapi La, Suru
valley","4650-SAZ,
51420-
KASH",,
Knirringia pamirica_(Korsh.) Tzvelev_(=Polygonum_pamiricum Korsh.),Polygonaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Kargil,"23761-
KASH",,
Knorringia sibirica_(Laxm.) Tzvelev_(=Polygonum_sibiricum Laxm.),Polygonaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Drass, Nubra
valley",6753-SAZ,,
Koeleria argentea_Griseb.,Poaceae,Angiosperm,0,Monocot,Herb,NE,Perennial,"Drass, Nubra
valley, Leh","20821-
KASH",,
Koeleria macrantha_(Ledeb.) Schult.,Poaceae,Angiosperm,0,Monocot,Herb,NE,Perennial,"Nubra valley,
Diskit","9528-
KASH",,
"Koeleria spicata_(L.) BarberÃ¡,_Quintanar, Soreng_& P.M.Peterson_(=Trisetum spicatum_(L.) K.Richt.)",Poaceae,Angiosperm,0,Monocot,Herb,NE,Annual,"Drass,
Zanaskar
valley",6114-SAZ,,
Koeleria splendens_C.Presl (=Koeleria_gracilis Guss),Poaceae,Angiosperm,0,Monocot,Herb,NE,Perennial,Chang La,__,,
Koelpinia linearis_Pall.,Polygonaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Kharul,
Panikhar,
Drass,
Minimarg,
Budhkharbu","7940-
KASH,
8123-SAZ",,
Koenigia delicatula_(Meisn.) H. Hara,Polygonaceae,Angiosperm,0,Dicot,Herb,NE,Annual,,__,"Iv, vI",
Name of taxa,Family,Plant group,0,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,
Koenigia islandica_L.,Polygonaceae,Angiosperm,0,Dicot,Herb,LC,Annual,"Nubra valley,
Zanaskar
valley, Rapshu","4651-SAZ,
37261-
KASH",,
Koenigia nepalensis_D. Don,Polygonaceae,Angiosperm,0,Dicot,Herb,NE,Annual,Budhkharbu,"8053-SAZ,
4237-
KASH",,
Koenigia rumicifolia_(Royle ex Bab.)_T.M.Schust._& Reveal_(=Aconogonon_rumicifolium (Royle_ex Bab.) Hara),Polygonaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Sangrah,
Panikhar, Sapi
La, Panikhar,
Nubra valley",__,Iv,
"Koenigia tortuosa_(D.Don) T.M.Schust._& Reveal_(=Aconogonon_tortuosum (D. Don)_Hara, Polygonum_tortuosum D.Don)",Polygonaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Karu, Chang
La, Hemis,
Zanaskar
valley,
Panikhar,
Sankoo,
Sangrah,
Parkachik,
Nunkun, Kanji
Leh, Chang
La, Padum,
Batalik,
Chumathang","8102-SAZ,
33375-
KASH",,
Koenigia_tortuosa (D.Don)_T.M.Schust. &_Reveal var. tortuosa_(=Polygonum_tortuosum D.Don_var. tibetanum_Meisn.),Polygonaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Cholichungi,
Turtuk,
Zanaskar
valley,
Chumathang","7504-SAZ,
33374-
KASH",,
Krascheninnikovia_ceratoides (L.)_Gueldenst._(=Krascheninnikovia_pungens (Pazij)_Podlech),Amaranthaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Lamayuru,
Fotu La,
Zingral,
Zanaskar
valley, Rapshu,
Panikhar,
Mulbekh,
Nubra valley,
Hunder","4715-SAZ,
33285-
KASH",,
Lactuca dissecta_D.Don,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Nubra valley,
Zanaskar
valley, Kargil","4652-SAZ.
38090-
KASH",,
Lactuca_dolichophylla Kitam.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Changthang,
Drass","4653-SAZ,
12314-
KASH",,
Lactuca orientalis_(Boiss.) Boiss.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Drass,
Pangong,
Pandrass","5307-SAZ,
44870-
KASH",,
Lactuca sativa L.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Annual,Nubra valley,"4655-SAZ,
11231-
KASH",,
Lactuca serriola L._(=Lactuca altaica_Fisch. & C.A.Mey.),Asteraceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Kargil,
Sankoo,
Panikhar, Suru
valley","4656-SAZ,
12121-
KSH",,
Name of taxa,Family,Plant group,0,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,
Lactuca tatarica (L.)_C.A.Mey.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Nubra valley,
Zanaskar
valley, Skuru
Leh, Drass,
Gumri, Batalik,
Khaltsi,
Nyoma","4657-SAZ,
22466-
KASH",,
Lactuca undulata_Ledeb.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Zanaskar
valley",6341-SAZ,,
Ladakiella klimesii_(Al-Shehbaz) D.A._German & Al-_Shehbaz (=Alyssum_klimesii Al-Shehbaz),Brassicaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Drass, Kargil,
Sankoo","6632-SAZ,
26591-
KASH",,
Lagopsis_marrubiastrum_(Steph.) Ikonn.-_Gal. (=Marrubium_marrubiastrum_(Stephan) Hedge),Lamiaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Sapi La, Chang
La",__,"Iv, v, vI",
Lagotis cashmeriana_(Royle ex Benth.)_Rupr.,Plantaginaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Rangdum,
Zanaskar
valley",6258-SAZ,,
Lagotis globosa_Hook.f.,Plantaginaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Kanji,6030-SAZ,,
Lagotis_kunawurensis (Royle_ex Benth.) Rupr.,Plantaginaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Nubra valley,
Chiktan,
Hagnis, Batalik",6889-SAZ,,
Lamium_amplexicaule L.,Lamiaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Nubra valley,
Drass","5092-SAZ,
251710-
KASH",,
Lancea tibetica_Hook.f. & Thomson,Mazaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Sankoo,
Turtuk,
Sangrah,
Nubra valley,
Leh, Zanaskar
valley,
Matayan,
Drass, Padum,",5124-SAZ,,
Lappula barbata_(M.Bieb.) GÃ¼rke,Boraginaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Budhkharbu,
Zanaskar
valley","23109-
KSH",,
Lappula_heteracantha BorbÃ¡s,Boraginaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Drass,
Zanaskar
valley",6890-SAZ,,
Lappula patula_(Lehm.) Ascherson_ex Gurke,Boraginaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Sapi, Kanji","33210-
KASH",,
Lappula redowskii_(Hornem.) Greene_(=Echinospermum_redowskii Lehm.),Boraginaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Kargil, Batalik,
Nubra valley",__,III,
Lappula squarrosa_Dumort. (=Lappula_consanguinea (Fisch._& C.A.Mey.) GÃ¼rke),Boraginaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Drass, Kharbu","6640-SAZ,
18721-
KASH",,
Lappula tadshikorum_Popov,Boraginaceae,Angiosperm,0,Dicot,Herb,NE,Biennial,"Drass, Suru
valley",6891-SAZ,,
Lasiocaryum_densiflorum (Duthie)_I.M.Johnst.,Boraginaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Nubra valley,
Hemis,
Chushul","6715-SAZ,
12769-
KASH",,
Name of taxa,Family,Plant group,0,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,
Lasiocaryum_munroi I.M.Johnst_(=Lasiocaryum_diffusum (Brand)_I.M. Johnst.),Boraginaceae,Angiosperm,0,Dicot,Herb,NE,Annual,Ladakh,__,"II, vI",
Lathyrus oleraceus_Lam. (=Pisum_sativum L.),Fabaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Kargil, Leh","5018-SAZ,
11283-
KASH",,
Lathyrus sativus L.,Fabaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Kargil, Drass,
Panikhar,
Sankoo,
Zanaskar
valley","5000-SAZ,
23671-
KASH",,
Leiospora exscapa_(C.A.Mey.) F.DvorÃ¡k_(=Parrya exscapa_C.A.Mey.),Brassicaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Kharnak,
Meroo,
Nubra valley,
Zanaskar
valley","41230-
KASH",,
Lemna minor L.,Araceae,Pteridophyte,0,Fern,Herb,LC,Annual,"Gogra, Hanle,
Rhongo,
Raspshu,
Zanaskar
valley","7005-SAZ,
34392-
KASH",,
Leontopodium_brachyactis Gand.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Leh,"4658-SAZ,
21092-
KASH",,
Leontopodium_leontopodinum_Hand.-Mazz.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Zanaskar
valley, Chang
La, Minimarg","9424-SAZ,
37051-
KASH",,
Leontopodium_monocephalum_Edgew.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Nubra valley,
Sapi, Panikhar","4659-SAZ,
35361-
KASH",,
