"Arnebia guttata
Bunge subsp. guttata
(=Arnebia guttata
Bunge var. thomsonii
(C.B.Clarke) Kazmi,
Arnebia tibetana
Kurz)",Boraginaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Kanji,
Changthang,
Hanupata Leh,
Chang La,
Nubra valley,
Tso Moriri,
Lamayuru,
Tanste,
Hanle, Upshi,
Rangdum,
Noyma,
Khardung
La, Penzi La,
Sankoo, Loma","4965-SAZ,
31435-
KASH",,,
"Artemisia absinthium
L.",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Kargil, Suru
Leh, Drass,
Durbugh,
Batalik","4588-SAZ,
34171-
KASH",,,
"Artemisia aucheri
Boiss.",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,Sapi,__,,,
"Artemisia biennis
Willd.",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Nubra valley,
Lamayuru,
Zanaskar
valley,
Pangong,
Hunder,
Sankoo,
Khaltsi","4630-SAZ,
34758-
KASH",,,
"Artemisia brevifolia
Wall. ex DC.",Asteraceae,Angiosperm,Dicot,Shrub,NE,Perennial,"Nubra valley,
Drass, Chang
La","4679-SAZ,
26281-
KASH",,,
"Artemisia campbellii
Hook.f. & Thomson
ex C.B.Clarke",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Zanaskar
valley",__,,,
"Artemisia capillaris
Thunb.",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass,
Zanaskar
valley, Suru
valley",__,,,
"Artemisia compacta
Fisch. ex DC.",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,Ladakh,__,,,
"Artemisia demissa
Krasch.",Asteraceae,Angiosperm,Dicot,Herb,NE,Annual,Leh city,"35318-
KASH",,,
"Artemisia
desertorum Spreng.",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Penzi La,
Drass, Batalik","34168-
KASH",,,
"Artemisia
dracunculus L.",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Nubra valley,
Durbuk, Leh,
Hanupata Leh,
Khardung La,
Pangong","4590-SAZ,
44894-
KASH",,,
Name of taxa,Family,Plant group,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,,
"Artemisia dubia
Wall. ex Besser",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Batalik,
Chiktan,
Bagsoo Leh","26330-
KASH",,,
"Artemisia dubia
Wall. ex Besser var.
subdigitata (Mattf.)
Y.R.Ling",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Sapi, Drass,
Kargil","33329-
KASH",,,
"Artemisia fragrans
Willd.",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,Nubra valley,"44853-
KASH",,,
"Artemisia
glanduligera Krasch.
ex Poljakov",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Zanaskar
valley,
Chumathang,
Leh","24180-
KASH",,,
"Artemisia gmelinii
Willd. ex Besser var.
gmelinii Willd. ex
Besser (=Artemisia
sacrorum Ledeb.)",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass, Tembis,
Sankoo,
Leh, Kargil,
Budhkharbu,
Batalik, Nubra
valley, Hunder","6651-SAZ,
30596-
KASH",,,
"Artemisia hedinii
Ostenf.",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Zanaskar
valley",__,,,
"Artemisia japonica
Thunb.",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Leh, Sapi,
Alchi","33312-
KASH",,,
"Artemisia laciniata
Willd.",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass, Mero,
Hymia, Shang,
Pandrass","26623-
KASH",,,
"Artemisia
macrocephala
Jacquem. ex Besser",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Kargil,
Zanaskar
valley, Suru
valley,
Magnetic hill","42406-
KASH",,,
"Artemisia minor
Jacquem. ex Besser",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Parkhchik,
Panikhar,
Upshi","6783-SAZ,
35027-
KASH",,,
"Artemisia
moorcroftiana Wall.
ex DC.",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Nubra valley,
Leh, Pangong,
Skuru Leh","4594-SAZ,
44892-
KASH",,,
"Artemisia parviflora
Roxb. ex D.Don",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,Drass,"21760-
KASH",,,
"Artemisia persica
Boiss.",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Lamayuru,
Drass,
Matayan,
Khaltsi","4595-SAZ,
44860-
KASH",,,
"Artemisia
roxburghiana Wall.
ex Besser",Asteraceae,Angiosperm,Dicot,Shrub,NE,Perennial,Minimarg,"9735-
KASH",,,
"Artemisia rutifolia
Stephan ex Spreng.",Asteraceae,Angiosperm,Dicot,Shrub,NE,Perennial,Leh,__,,,
"Artemisia salsoloides
Willd.",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass, Sapi la,
Shey, Hanle,
Rhongo, Alchi,
Suspol Leh","4596-SAZ,
34754-
KASH",,,
"Artemisia scoparia
Waldst. & Kit.",Asteraceae,Angiosperm,Dicot,Herb,NE,Annual,"Matayan,
Drass,
Zanaskar
valley,
Panikhar,
Shey, Hanle,
Rhongo, Alchi,
Suspol Leh","6653-SAZ,
34164-
KASH",,,
Name of taxa,Family,Plant group,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,,
"Artemisia
sieversiana Ehrh.",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Nubra valley,
Leh, Zanaskar
valley, Drass,
Khaltsi,
Hunder,
Pangong, Puga
valley","4597-SAZ,
35341-
KASH",,,
"Artemisia
stechmanniana
Besser (=Artemisia
santolinifolia Turcz.
ex Krasch.)",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Zingral, Karu,
Changa La","34173-
KASH",,,
"Artemisia stracheyi
Hook.f. & Thomson
ex C.B.Clarke",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Chiktan,
Hagnis, Drass,
Rapshu,
Sankoo","4598-SAZ,
9653-
KASH",,,
"Artemisia stricta
Edgew.",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Zanaskar
valley,
Matayan,
Pangong","21899-
KASH",,,
"Artemisia
tainingensis Hand.-
Mazz. var. nitida
(Pamp.) Y.R.Ling
(=Artemisia
wallichiana Besser
f. nitida (Pamp.)
B.D.Naithani)",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass,
Zanaskar
valley, Penzi
La, Suru
valley, Nubra
valley",__,,,
"Artemisia
tournefortiana Rchb.",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Nubra valley,
Lamayuru,
Zanaskar
valley,
Pangong,
Hunder,
Sankoo,
Khaltsi,
Shergol","44858-
KASH",,,
"Artemisia
xigazeensis Ling &
Y.R.Ling",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Sankoo,
Batalik",__,,,
Arundo donax L.,Poaceae,Angiosperm,Monocot,Herb,LC,Perennial,"Lamayuru,
Nubra valley,
Padum","6655-SAZ,
17679-
KASH",,,
"Askellia flexuosa
(Ledeb.) W.A.Weber
(=Youngia glauca
Edgew., Crepis
flexuosa (DC.)
Benth. & Hook.f.)",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Budhkharbu,
Loma, Noyma
Durbagh
Leh, Sankoo,
Rangdum","6787-SAZ,
35323-
KASH",,,
"Askellia lactea
(Lipsch.) W.A.Weber
(=Crepis minuta
Kitam.)",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Kargil,
Panikhar,
Zanaskar
valley",4601-SAZ,,,
"Asperugo
procumbens L.",Boraginaceae,Angiosperm,Dicot,Herb,NE,Annual,"Drass, Kargil,
Padum","4218-SAZ,
19193-
KASH",,,
"Asplenium ruta-
muraria L.",Aspleniaceae,Pteridophyte,Fern,Herb,NE,Annual,"Drass, Kargil,
Chiktan,
Cholichingi",6788-SAZ,,,
"Asplenium
septentrionale (L.)
Hoffm.",Aspleniaceae,Pteridophyte,Fern,Herb,NE,Annual,"Nubra valley,
Zanaskar
valley, Gumri",6789-SAZ,,,
Name of taxa,Family,Plant group,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,,
"Asplenium viride
Huds.",Aspleniaceae,Pteridophyte,Fern,Herb,NE,Annual,"Zanaskar
valley,
Rangdum
Gompa",6790-SAZ,,,
Aster altaicus Willd.,Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Minimarg,
Drass","6874-SAZ,
27859-
KASH",,,
Aster biennis Ledeb.,Asteraceae,Angiosperm,Dicot,Herb,NE,Biennial,"Zanaskar
valley","6711-SAZ,
42510-
KASH",,,
"Aster
diplostephioides
(DC.) C.B.Clarke",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass,
Chilling,
Khaltsi","6791-SAZ,
15486-
KASH",,,
"Aster falconeri
(C.B.Clarke) Hutch.",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Zanaskar
valley, Drass","4602-SAZ,
26691-
KASH",,,
"Aster flaccidus
Bunge",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Gumri,
Damasar,
Panikhar","6765-SAZ,
19587-
KASH",,,
"Aster flaccidus
Bunge subsp.
glandulosus (Keissl.)
Onno",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Zanaskar
valley,
Chiktan,
Hagnis, Skuru
Leh, Nubra
valley’","4603-SAZ,
19223-
KASH",,,
"Aster flaccidus
Bunge subsp.
flaccidus (=Aster
tibeticus Hook.f.)",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass,
Chilling,
Khaltsi",__,,,
"Aster molliusculus
(Lindl. ex DC.)
C.B.Clarke",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,Pangong Leh,"35944-
KASH",,,
"Aster semiprostratus
(Grierson) H.Ikeda
(=Heteropappus
semiprostratus
Grierson)",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Zanaskar
valley,
Lamayuru","6793-SAZ,
220095-
KASH",,,
"Astragalus annularis
Forssk. (=Astragalus
subulatus Pall.)",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Shyok valley,
Leh, Sankoo,
Sapi, Panikhar","6657-SAZ,
19541-
KASH",,,
"Astragalus arnoldii
Hemsl. & H.Pearson",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Kargil,
Panikhar","6794-SAZ,
15167-
KASH",,,
"Astragalus
coluteocarpus Boiss.
subsp. coluteocarpus
Boiss.",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass, Barsoo
valley,
Mulbekh,
Minimarg","6795-SAZ.
10895-
KASH",,,
"Astragalus
coluteocarpus Boiss.",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass, Barsoo,
Mulbekh,
Minimarg,
Pandrass","16352-
KASH",,,
"Astragalus confertus
Benth. ex Bunge",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Pangong,
Tangste, Nubra
valley","4973-SAZ,
10981-
KASH",,,
"Astragalus
densiflorus Kar. &
Kir.",Fabaceae,Angiosperm,Dicot,Shrub,NE,Perennial,"Zanaskar
valley,
Chang La,
Nubra valley,
Khardung La,
Diskit","4974-SAZ,
15443-
KASH",,,
"Astragalus drasianus
H.J.Chowdhery,
Uniyal & Balodi",Fabaceae,Angiosperm,Dicot,Shrub,NE,Perennial,Kargil,"30759-
KASH",,,
Name of taxa,Family,Plant group,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,,
"Astragalus falconeri
Bunge",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass,
Minimarg,
Suru valley","4976-SAZ,
19729-
KASH",,,
"Astragalus frigidus
A.Gray",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Zanaskar
valley, Suru
valley, Sankoo","4977-SAZ,
30804-
KASH",,,
"Astragalus
galegiformis L.
(=Astragalus
malacophyllus
Benth. ex Bugne)",Fabaceae,Angiosperm,Dicot,Shrub,NE,Perennial,"Zanaskar
valley, Nubra
valley, Leh,
Numa,
Minimarg,
Umbla La,
Gumri, Drass,
Rangdum","4731-SAZ,
10913-
KASH",,,
"Astragalus
gilgitensis Ali",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Zanaskar
valley,
Rangdum,
Parkahik","6797-SAZ,
34564-
KASH",,,
"Astragalus gracilipes
Benth. ex Bunge",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Zanaskar
valley, Sankoo","6798-SAZ,
33391-
KSH",,,
"Astragalus
grahamianus
Benth. (=Astragalus
circerifolius Royle.)",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Nubra valley,
Kargil","4978-SAZ,
8517-
KASH",,,
"Astragalus
hendersonii Baker",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,Leh,"11041-
KASH",,,
"Astragalus
himalayanus
Klotzsch.
(=Astragalus
maddenianus Benth.
ex Baker f.)",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Zanaskar
valley, Suru
valley,
Matayan,
Drass,
Parkachik,
Sankoo,
Padum,
Hanle, Loma,
Pangong,
Hunder, Nubra
valley,","4980-SAZ,
34805-
KASH",,,
"Astragalus
hoffmeisteri
(Klotzsch) Ali
(=Astragalus
adesmiifolius
Benth. ex Bunge.,
Astragalus
hoffmeisteri var.
hoffmeisteri
(Klotzsch) Ali)",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass,
Zanaskar
valley, Nubra
valley,
Budhkharbu,
Khaltsi","4981-SAZ,
14969-
KASH",,,
"Astragalus
kashmirensis Bunge",Fabaceae,Angiosperm,Dicot,Shrub,NE,Perennial,"Zanaskar
valley, Nubra
valley, Leh,
Nyoma","4219-SAZ,
10903-
KASH",,,
"Astragalus
leptostachys Pall.
(=Astragalus
macropterus DC.)",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Budhkharbu
Namika La,
Zanaskar
valley,
Heniskot","6337-SAZ,
10228-
KASH",,,
"Astragalus
leucocephalus Benth.",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass, Fatu La","23715-
KASH",,,
Name of taxa,Family,Plant group,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,,
"Astragalus lutosus
M.E.Jones",Fabaceae,Angiosperm,Dicot,Shrub,NE,Perennial,"Nubra valley,
Zanaskar
valley,
Pangong,
Sankoo,
Trespone",6658-SAZ,,,
"Astragalus maxwellii
Benth. (=Astragalus
ciliolatus Benth.)",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Nubra valley,
Sankoo, Hemis
Gompa","6801-SAZ,
I, III, Iv,
vI",,,
"Astragalus
melanostachys
Bunge",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Zanaskar
valley, Suru
valley,
Minimarg","6347-SAZ,
10979-
KASH",,,
"Astragalus multiceps
Benth.",Fabaceae,Angiosperm,Dicot,Shrub,NE,Perennial,"Stakna,
Kharoo,
Dongze, Testa","4983-SAZ,
10872-
KASH",,,
"Astragalus munroi
Bunge",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass,
Mulbekh,
Henskot, Fatu
La, Lallung,
Batalik","4984-SAZ,
22451-
KASH",,,
"Astragalus nivalis
Kar & Kir.",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Zanaskar
valley, Fatu La,
Rangdum","4985-SAZ,
10906-
KASH",,,
"Astragalus
ophiocarpus Boiss.",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Zanaskar
valley, Sespol","6802-SAZ,
7143-
KASH",,,
"Astragalus oplites
Benth. ex R.Parker
(=Astragalus
cicerifolius Royle ex
Bunge.)",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass,
Zanaskar
valley, Padum,
Panikhar,
Hemis,
Budhkharbu,
Nubra valley,
Chang La","4993-SAZ,
29077-
KASH",,,
"Astragalus oxyodon
Baker",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Khardong La,
Nubra valley",4987-SAZ,,,
"Astragalus
peduncularis Royle",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass,
Zanaskar
valley, Sankoo,
Panikhar,
Budhkharbu","6659-SAZ,
7142-
KASH",,,
"Astragalus
polyacanthus Benth.",Fabaceae,Angiosperm,Dicot,Shrub,NE,Perennial,"Drass,
Pangong,
Sankoo,
Trespone",6660-SAZ,,,
"Astragalus
pseudochlorostachys
Ali",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass, Nyoma,
Mulbekh",6803-SAZ,,,
"Astragalus
rhizanthus Benth.
subsp. rhizanthus
Benth. (=Astragalus
ladakensis
N.P.Balakr.)",Fabaceae,Angiosperm,Dicot,Shrub,NE,Perennial,"Nubra valley,
Budhkharbu,
Rangdum, Tso
Moriri, Upshi,
Hunder","4988-SAZ,
32310-
KASH",,,
"Astragalus
subuliformis DC.",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Zanaskar
valley,
Kargil, Drass,
Matayan","6805-SAZ.
19102-
KASH",,,
"Astragalus
subumbellatus
Klotzsch",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,Budhkharbu,6359-SAZ,,,
Name of taxa,Family,Plant group,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,,
"Astragalus
supervisus
(Kuntze) E.Sheld.
(=Astragalus
candolleanus Boiss.)",Fabaceae,Angiosperm,Dicot,Shrub,NE,Perennial,"Kargil,
Matayan,
Drass,
Mulkbekh,
Hanle, Padum,
Nubra valley","4982-SAZ,
32821-
KASH",,,
"Astragalus tecti-
mundi Freyn",Fabaceae,Angiosperm,Dicot,Shrub,NE,Perennial,"Rangdum,
Zanaskar
valley, Suru
valley,
Khardung La","4989-SAZ,
10763-
KASH",,,
"Astragalus thomsonii
Podlech",Fabaceae,Angiosperm,Dicot,Shrub,NE,Perennial,"Sassar,
Nubra valley,
Zanaskar
valley",4990-SAZ,,,
"Astragalus tibetanus
Benth. ex Bunge",Fabaceae,Angiosperm,Dicot,Shrub,NE,Perennial,"Drass,
Zanaskar
valley, Nubra
valley,
Mulbekh,
Kargil,
Budhkharbu","4991-SAZ,
17193-
KASH",,,
"Astragalus
webbianus Benth.",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Kanji,
Rangdum,
Drass,
Panikhar","6806-SAZ,
10852-
KASH",,,
"Astragalus
wootonii E.Sheld.
(=Astragalus
candolleanus
(Kunth) E.Sheld.)",Fabaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Leh, Zanaskar
Nubra valley,
Budhkhrabu","6804-SAZ,
34607-
KASH",,,
"Atelanthera
perpusilla Hook.f. &
Thomson",Brassicaceae,Angiosperm,Dicot,Herb,NE,Annual,"Humbantung
La, Lallung,
Chiktan,
Zanaskar
valley","6661-SAZ,
5800-
KASH",,,
"Athyrium
attenuatum (Wall. ex
C.B.Clarke) Tagawa",Athyriaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Humbantung
La, Lallung",6808-SAZ,,,
"Athyrium
wallichianum Ching",Athyriaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Nubra valley,
Leh",6809-SAZ,,,
"Atriplex crassifolia
Ledeb.",Amaranthaceae,Angiosperm,Dicot,Herb,NE,Annual,"Barooo, Kargil
city","4508-SAZ,
20291-
KASH",,,
Atriplex hortensis L.,Amaranthaceae,Angiosperm,Dicot,Herb,NE,Annual,"Leh, Kargil,
Padum, Turtuk","4509-SAZ,
43218-
KASH",,,
"Atriplex pamirica
Iljin",Amaranthaceae,Angiosperm,Dicot,Herb,NE,Annual,"Kargil, Drass,
Matayan",4880-SAZ,,,
Atriplex rosea L.,Amaranthaceae,Angiosperm,Dicot,Herb,NE,Annual,"Kargil, Leh,
Rapshu","4510-SAZ,
42317-
KASH",,,
"Atriplex sagittata
Borkh. (=Atriplex
nitens Schkuhr.)",Amaranthaceae,Angiosperm,Dicot,Herb,NE,Annual,"Upshi, Leh,
Khardung La",4879-SAZ,,,
"Atriplex schugnanica
Iljin",Amaranthaceae,Angiosperm,Dicot,Herb,NE,Annual,"Tanglang La,
Karu, Hemis","6951-SAZ,
228317-
KASH",,,
Atriplex tatarica L.,Amaranthaceae,Angiosperm,Dicot,Herb,NE,Annual,"Kargil, Turtuk,
Leh, Padum","4512-SAZ,
19201-
KASH",,,
"Aulacospermum
stylosum
(C.B.Clarke) Rech.f.
& Riedl",Apiaceae,Angiosperm,Dicot,Herb,NE,Perennial,Leh,__,,,
Name of taxa,Family,Plant group,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,,
"Avena barbata Pett.
ex Link",Poaceae,Angiosperm,Monocot,Herb,NE,Perennial,"Turtuk,
Hunder, Druk","8830-SAZ,
16292-
KASH",,,
Avena fatua L.,Poaceae,Angiosperm,Monocot,Herb,LC,Perennial,"Nubra valley,
Rangdum","6810-SAZ,
24510-
KASH",,,
Avena sativa L.,Poaceae,Angiosperm,Monocot,Herb,NE,Annual,"Kargil, Drass","6049-SAZ,
19098-
KASH",,,
"Avena sterilis L.
subsp. ludoviciana
(Durieu) M.Gillet &
Magne",Poaceae,Angiosperm,Monocot,Herb,LC,Perennial,"Drass, Nubra
valley","17636-
KASH",,,
"Axyris
amaranthoides L.",Amaranthaceae,Angiosperm,Dicot,Herb,NE,Annual,"Kargil, Baroo","4513-SAZ,
16287-
KASH",,,
Axyris hybrida L.,Amaranthaceae,Angiosperm,Dicot,Herb,NE,Annual,"Zanaskar
valley, Batalik,
Cholichungi","4514-SAZ,
32516-
KASH",,,
Axyris prostrata L.,Amaranthaceae,Angiosperm,Dicot,Herb,NE,Annual,"Batalik, Kargil","4515-SAZ,
10294-
KASH",,,
"Barbarea vulgaris
R.Br.",Brassicaceae,Angiosperm,Dicot,Herb,LC,Biennial,"Drass,
Zanaskar
valley","4753-SAZ,
19680-
KASH",,,
"Bassia indica
(Wight) A.J.Scott
(=Kochia indica
Wight)",Amaranthaceae,Angiosperm,Dicot,Herb,NE,Annual,"Saspol, Leh","4881-SAZ,
10451-
KASH",,,
"Bassia prostrata
(L.) Beck (=Kochia
prostrara (L.)
Schrad.)",Amaranthaceae,Angiosperm,Dicot,Herb,NE,Annual,"Drass,
Zanaskar
valley,
Pangong","9549-SAZ,
31427-
KASH",,,
"Bassia scoparia (L.)
A.J.Scott (=Kochia
scoparia (L.)
Schrad.)",Amaranthaceae,Angiosperm,Dicot,Herb,NE,Annual,"Kargil, Sankoo","4517-SAZ,
10182-
KASH",,,
"Bassia stellaris
(Moq.) Bornm.
(=Kochia stellaris
Moq.)",Amaranthaceae,Angiosperm,Dicot,Herb,NE,Annual,"Phang, Nubra
valley",4883-SAZ,,,
"Berberis jaeschkeana
C.K.Schneid.",Berberidaceae,Angiosperm,Dicot,Shrub,NE,Perennial,"Kargil,
Panikhar,
Chiktan","4710-SAZ,
40671-
KASH",,,
"Berberis orthobotrys
Bien. ex Aitch.",Berberidaceae,Angiosperm,Dicot,Shrub,NE,Perennial,"Panikhar,
Batalik","8971-
KASH",,,
"Berberis
pachyacantha
Bien. ex Koehne
subsp. zabeliana
(C.K.Schneid.) Jafri",Berberidaceae,Angiosperm,Dicot,Shrub,NE,Perennial,Drass,__,III,,
"Berberis parkeriana
C.K.Schneid.",Berberidaceae,Angiosperm,Dicot,Shrub,NE,Perennial,Leh,"7192-
KASH",,,
"Berberis ulicina
Hook.f. & Thomson",Berberidaceae,Angiosperm,Dicot,Shrub,NE,Perennial,"Nubra valley,
Khardung La,
Suru valley,
Leh, Drass","4774-SAZ,
20651-
KASH",,,
"Bergenia ciliata
(Haw.) Sternb.",Saxifragaceae,Angiosperm,Dicot,Herb,LC,Perennial,"Nubra valley,
Lalong,
Sheshithang,
Sapi, Batalik,
Penzi La
Khardung La","6239-SAZ,
38086-
KASH",,,
Name of taxa,Family,Plant group,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,,
"Bergenia stracheyi
(Hook.f. &
Thomson) Engl.",Saxifragaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Minimarg,
Asathana,
Lallung,
Humbantung
La","6237-SAZ,
41901-
KASH",,,
Beta vulgaris L.,Amaranthaceae,Angiosperm,Dicot,Herb,NE,Annual,"Kargil, Leh,
Baroo","4518-SAZ,
10072-
KASH",,,
Betula utilis D.Don,Betulaceae,Angiosperm,Dicot,Tree,LC,Perennial,"Matayan,
Minimarg","6295-SAZ,
24315-
KASH",,,
"Betula utilis D.Don
subsp. jacquemontii
(Spach) Ashburner
& McAll. (=Betula
jacquemontii Spach)",Betulaceae,Angiosperm,Dicot,Tree,DD,Perennial,Drass,__,"Iv, v",,
Bidens cernua L.,Asteraceae,Angiosperm,Dicot,Herb,LC,Annual,"Turtuk, Leh","4605-SAZ,
27091-
KASH",,,
"Biebersteinia odora
Stephan ex Fisch.",Biebersteiniaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Zanaskar
valley, Leh,
Chang La,
Meroo, Skuru","8874-SAZ,
39723-
KASH",,,
"Bistorta affinis
(D.Don) Greene",Polygonaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Chumathang,
Drass,
Matayan, Sapi,
Changthang","6123-SAZ,
12930-
KASH",,,
"Bistorta
amplexicaulis
(D.Don) Greene
(=Polygonum
amplexicaule D.
Don)",Polygonaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Baroo, Drass,
Panikhar,
Sangrah, Penzi
La","6126-SAZ,
44315-
KASH",,,
"Bistorta macrophylla
(D.Don) Soják
(=Polygonum
macrophyllum
D.Don)",Polygonaceae,Angiosperm,Dicot,Herb,NE,Perennial,Nubra valley,"9572-SAZ,
24513-
KASH",,,
"Bistorta officinalis
Delarbre
(=Polygonum
bistorta L.)",Polygonaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Leh, Panikhar,
Zanaskar
valley",6127-SAZ,,,
"Bistorta vacciniifolia
(Wall. ex Meisn.)
Greene (=Polygonum
vacciniifolium Wall.
ex Meisn.)",Polygonaceae,Angiosperm,Dicot,Herb,NE,Annual,"Kargil,
Hunder, Nubra
valley, Diskit,
Zanaskar
valley, Nyoma,
Padum","32556-
KASH",,,
"Bistorta vivipara
(L.) Delarbre
(=Polygonum
viviparum L.)",Polygonaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass, Rapshu,
Karzok","6133-SAZ,
40372-
KASH",,,
"Blitum litwinowii
(Paulsen) S.Fuentes,
Uotila & Borsch
(=Chenopodium
litwinowii (Paulsen)
Uotila)",Amaranthaceae,Angiosperm,Dicot,Herb,NE,Annual,Drass,7003-SAZ,,,
"Blitum virgatum L.
(=Chenopodium
foliosum Asch.)",Amaranthaceae,Angiosperm,Dicot,Herb,NE,Annual,"Zanaskar
valley, Sapi,
Drass","2341-SAZ,
23180-
KASH",,,
"Blumea bifoliata
(L.) DC.",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,Leh,__,,,
Name of taxa,Family,Plant group,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,,
